customer_id,customer_segment,age_group,region,acquisition_channel,customer_lifetime_value
CUST-00446,Corporate / Bulk,65+,West,Referral,9685.72
CUST-00447,Budget Shoppers,36-50,South,Paid Social,528.82
CUST-00448,Value Seekers,26-35,North,Organic Search,245.0
CUST-00449,Value Seekers,36-50,West,Organic Search,553.76
CUST-00450,Value Seekers,26-35,East,Email Marketing,1633.55
CUST-00451,Value Seekers,18-25,East,Paid Social,1169.7
CUST-00452,Premium / High-End,36-50,North,Organic Search,1719.38
CUST-00453,Value Seekers,26-35,West,Direct,1909.53
CUST-00454,Premium / High-End,26-35,South,Direct,859.73
CUST-00455,Budget Shoppers,51-65,East,Organic Search,414.5
CUST-00456,Value Seekers,36-50,East,Direct,870.67
CUST-00457,Corporate / Bulk,51-65,North,Organic Search,13989.13
CUST-00458,Corporate / Bulk,26-35,West,Paid Social,9074.99
CUST-00459,Corporate / Bulk,51-65,West,Referral,7190.89
CUST-00460,Budget Shoppers,18-25,East,Direct,179.1
CUST-00461,Budget Shoppers,26-35,West,Paid Social,212.08
CUST-00462,Corporate / Bulk,26-35,West,Organic Search,7813.67
CUST-00463,Budget Shoppers,26-35,North,Organic Search,169.15
CUST-00464,Budget Shoppers,36-50,East,Paid Social,319.94
CUST-00465,Premium / High-End,51-65,North,Referral,1338.05
CUST-00466,Premium / High-End,18-25,East,Email Marketing,3020.48
CUST-00467,Budget Shoppers,26-35,North,Organic Search,446.19
CUST-00468,Budget Shoppers,36-50,North,Direct,274.76
CUST-00469,Budget Shoppers,18-25,East,Email Marketing,743.84
CUST-00470,Value Seekers,18-25,North,Organic Search,1015.48
CUST-00471,Value Seekers,51-65,East,Email Marketing,262.38
CUST-00472,Budget Shoppers,51-65,North,Organic Search,356.11
CUST-00473,Value Seekers,18-25,North,Organic Search,694.44
CUST-00474,Premium / High-End,26-35,East,Paid Social,1598.1
CUST-00475,Value Seekers,36-50,East,Organic Search,775.9
CUST-00476,Budget Shoppers,51-65,East,Organic Search,709.49
CUST-00477,Value Seekers,18-25,East,Paid Social,1004.62
CUST-00478,Budget Shoppers,26-35,East,Paid Social,205.13
CUST-00479,Budget Shoppers,26-35,South,Organic Search,127.66
CUST-00480,Budget Shoppers,18-25,East,Paid Social,372.09
CUST-00481,Premium / High-End,26-35,South,Paid Social,1080.09
CUST-00482,Budget Shoppers,36-50,South,Email Marketing,348.43
CUST-00483,Value Seekers,36-50,West,Paid Social,385.03
CUST-00484,Budget Shoppers,18-25,South,Direct,323.7
CUST-00485,Corporate / Bulk,51-65,North,Organic Search,6194.33
CUST-00486,Value Seekers,36-50,East,Direct,437.28
CUST-00487,Value Seekers,65+,South,Paid Social,1542.97
CUST-00488,Premium / High-End,26-35,West,Email Marketing,1797.87
CUST-00489,Value Seekers,36-50,East,Paid Social,1927.34
CUST-00490,Budget Shoppers,26-35,East,Email Marketing,328.94
CUST-00491,Budget Shoppers,18-25,North,Organic Search,623.8
CUST-00492,Value Seekers,26-35,East,Referral,998.98
CUST-00493,Budget Shoppers,26-35,South,Direct,165.62
CUST-00494,Premium / High-End,36-50,North,Paid Social,2001.05
CUST-00495,Premium / High-End,18-25,West,Organic Search,2438.32
CUST-00496,Budget Shoppers,36-50,North,Email Marketing,672.63
CUST-00497,Budget Shoppers,26-35,East,Organic Search,392.86
CUST-00498,Budget Shoppers,18-25,West,Paid Social,462.65
CUST-00499,Budget Shoppers,36-50,West,Organic Search,546.94
CUST-00500,Value Seekers,26-35,East,Organic Search,1495.2
CUST-00501,Budget Shoppers,26-35,East,Organic Search,185.34
CUST-00502,Budget Shoppers,51-65,West,Direct,334.17
CUST-00503,Value Seekers,26-35,South,Direct,1088.87
CUST-00504,Corporate / Bulk,36-50,East,Organic Search,6170.68
CUST-00505,Value Seekers,26-35,North,Email Marketing,806.95
CUST-00506,Value Seekers,26-35,West,Email Marketing,854.5
CUST-00507,Premium / High-End,36-50,West,Direct,1028.18
CUST-00508,Value Seekers,26-35,North,Organic Search,469.62
CUST-00509,Value Seekers,51-65,West,Organic Search,1162.53
CUST-00510,Premium / High-End,26-35,North,Email Marketing,1406.16
CUST-00511,Value Seekers,26-35,West,Email Marketing,638.34
CUST-00512,Premium / High-End,26-35,East,Referral,1769.09
CUST-00513,Budget Shoppers,18-25,West,Direct,615.25
CUST-00514,Corporate / Bulk,65+,North,Paid Social,7010.3
CUST-00515,Budget Shoppers,26-35,East,Direct,614.94
CUST-00516,Value Seekers,26-35,East,Paid Social,923.43
CUST-00517,Value Seekers,26-35,North,Paid Social,1339.12
CUST-00518,Budget Shoppers,26-35,West,Referral,577.4
CUST-00519,Corporate / Bulk,26-35,South,Paid Social,2346.19
CUST-00520,Budget Shoppers,26-35,North,Direct,1469.05
CUST-00521,Value Seekers,18-25,South,Paid Social,1034.61
CUST-00522,Value Seekers,26-35,West,Email Marketing,1189.07
CUST-00523,Value Seekers,51-65,North,Direct,541.5
CUST-00524,Value Seekers,18-25,South,Referral,193.2
CUST-00525,Budget Shoppers,26-35,East,Direct,388.92
CUST-00526,Value Seekers,18-25,East,Organic Search,929.24
CUST-00527,Premium / High-End,36-50,West,Email Marketing,3639.11
CUST-00528,Value Seekers,26-35,West,Email Marketing,520.04
CUST-00529,Budget Shoppers,26-35,East,Email Marketing,421.58
CUST-00530,Value Seekers,26-35,East,Paid Social,1018.53
CUST-00531,Budget Shoppers,18-25,East,Paid Social,649.36
CUST-00532,Budget Shoppers,18-25,West,Referral,260.34
CUST-00533,Value Seekers,51-65,West,Organic Search,485.99
CUST-00534,Budget Shoppers,26-35,North,Paid Social,506.63
CUST-00535,Premium / High-End,26-35,North,Paid Social,2372.81
CUST-00536,Value Seekers,65+,East,Organic Search,1414.02
CUST-00537,Value Seekers,36-50,West,Referral,1448.45
CUST-00538,Premium / High-End,26-35,North,Paid Social,3012.41
CUST-00539,Budget Shoppers,18-25,North,Paid Social,113.31
CUST-00540,Value Seekers,36-50,East,Referral,538.5
CUST-00541,Budget Shoppers,18-25,East,Organic Search,279.58
CUST-00542,Premium / High-End,26-35,West,Organic Search,966.61
CUST-00543,Budget Shoppers,51-65,West,Paid Social,370.02
CUST-00544,Budget Shoppers,26-35,West,Direct,175.32
CUST-00545,Value Seekers,36-50,East,Paid Social,652.16
CUST-00546,Budget Shoppers,26-35,North,Referral,480.41
CUST-00547,Value Seekers,26-35,West,Email Marketing,1079.52
CUST-00548,Budget Shoppers,36-50,West,Paid Social,181.34
CUST-00549,Corporate / Bulk,26-35,North,Referral,9928.59
CUST-00550,Budget Shoppers,65+,East,Paid Social,419.45
CUST-00551,Premium / High-End,26-35,North,Direct,1434.95
CUST-00552,Value Seekers,51-65,South,Paid Social,1055.01
CUST-00553,Value Seekers,18-25,East,Email Marketing,585.95
CUST-00554,Premium / High-End,18-25,East,Organic Search,2939.57
CUST-00555,Premium / High-End,36-50,East,Organic Search,3621.1
CUST-00556,Budget Shoppers,26-35,North,Paid Social,337.29
CUST-00557,Budget Shoppers,26-35,North,Paid Social,761.18
CUST-00558,Value Seekers,18-25,South,Paid Social,227.84
CUST-00559,Budget Shoppers,26-35,East,Paid Social,325.61
CUST-00560,Budget Shoppers,18-25,South,Direct,396.0
CUST-00561,Corporate / Bulk,36-50,West,Organic Search,4356.54
CUST-00562,Value Seekers,26-35,North,Paid Social,773.81
CUST-00563,Budget Shoppers,26-35,South,Paid Social,303.05
CUST-00564,Budget Shoppers,26-35,North,Email Marketing,271.74
CUST-00565,Value Seekers,18-25,North,Organic Search,1044.62
CUST-00566,Corporate / Bulk,36-50,South,Referral,6506.27
CUST-00567,Budget Shoppers,36-50,South,Referral,403.43
CUST-00568,Corporate / Bulk,26-35,North,Direct,4342.32
CUST-00569,Budget Shoppers,65+,South,Direct,211.31
CUST-00570,Budget Shoppers,26-35,East,Paid Social,292.44
CUST-00571,Budget Shoppers,36-50,South,Paid Social,774.54
CUST-00572,Budget Shoppers,36-50,East,Paid Social,519.73
CUST-00573,Value Seekers,65+,East,Paid Social,445.36
CUST-00574,Premium / High-End,26-35,South,Email Marketing,3706.23
CUST-00575,Premium / High-End,26-35,West,Paid Social,3422.69
CUST-00576,Value Seekers,36-50,North,Email Marketing,659.64
CUST-00577,Premium / High-End,65+,North,Paid Social,2413.52
CUST-00578,Value Seekers,51-65,East,Email Marketing,1724.86
CUST-00579,Value Seekers,26-35,West,Referral,957.58
CUST-00580,Value Seekers,18-25,East,Email Marketing,608.66
CUST-00581,Value Seekers,36-50,South,Organic Search,1049.43
CUST-00582,Corporate / Bulk,26-35,East,Email Marketing,10024.75
CUST-00583,Corporate / Bulk,18-25,South,Organic Search,6773.5
CUST-00584,Value Seekers,36-50,East,Paid Social,670.67
CUST-00585,Value Seekers,36-50,South,Paid Social,967.78
CUST-00586,Value Seekers,18-25,South,Organic Search,922.86
CUST-00587,Value Seekers,18-25,West,Direct,310.54
CUST-00588,Budget Shoppers,26-35,South,Organic Search,370.16
CUST-00589,Value Seekers,26-35,South,Email Marketing,102.7
CUST-00590,Budget Shoppers,36-50,South,Organic Search,503.19
CUST-00591,Premium / High-End,36-50,East,Organic Search,2431.46
CUST-00592,Corporate / Bulk,18-25,North,Organic Search,8070.76
CUST-00593,Value Seekers,26-35,West,Paid Social,1523.08
CUST-00594,Budget Shoppers,26-35,East,Organic Search,697.62
CUST-00595,Value Seekers,36-50,North,Paid Social,1349.77
CUST-00596,Premium / High-End,36-50,North,Referral,1349.81
CUST-00597,Budget Shoppers,51-65,North,Organic Search,266.16
CUST-00598,Budget Shoppers,26-35,South,Referral,227.95
CUST-00599,Value Seekers,36-50,East,Email Marketing,1400.28
CUST-00600,Value Seekers,51-65,South,Email Marketing,1040.46
CUST-00601,Premium / High-End,26-35,East,Email Marketing,937.78
CUST-00602,Budget Shoppers,18-25,North,Organic Search,188.47
CUST-00603,Budget Shoppers,26-35,East,Paid Social,485.93
CUST-00604,Budget Shoppers,26-35,South,Email Marketing,560.37
CUST-00605,Value Seekers,65+,East,Paid Social,580.9
CUST-00606,Value Seekers,26-35,North,Paid Social,1022.8
CUST-00607,Budget Shoppers,18-25,South,Organic Search,261.75
CUST-00608,Premium / High-End,26-35,West,Paid Social,2146.51
CUST-00609,Value Seekers,51-65,South,Paid Social,1082.35
CUST-00610,Budget Shoppers,36-50,North,Organic Search,616.08
CUST-00611,Budget Shoppers,18-25,East,Paid Social,224.48
CUST-00612,Premium / High-End,26-35,East,Organic Search,2275.97
CUST-00613,Budget Shoppers,51-65,East,Paid Social,247.12
CUST-00614,Premium / High-End,36-50,North,Paid Social,1295.23
CUST-00615,Corporate / Bulk,51-65,North,Email Marketing,6448.66
CUST-00616,Budget Shoppers,26-35,West,Paid Social,516.3
CUST-00617,Premium / High-End,65+,,Email Marketing,1777.07
CUST-00618,Budget Shoppers,36-50,West,Paid Social,634.43
CUST-00619,Premium / High-End,18-25,East,Organic Search,1606.92
CUST-00620,Budget Shoppers,18-25,North,Paid Social,257.79
CUST-00621,Budget Shoppers,26-35,East,Email Marketing,70.74
CUST-00622,Budget Shoppers,51-65,North,Direct,602.29
CUST-00623,Value Seekers,65+,North,Referral,1118.95
CUST-00624,Corporate / Bulk,51-65,West,Organic Search,8064.28
CUST-00625,Premium / High-End,36-50,North,Referral,3034.19
CUST-00626,Premium / High-End,26-35,East,Paid Social,1139.67
CUST-00627,Budget Shoppers,26-35,South,Email Marketing,313.4
CUST-00628,Premium / High-End,26-35,North,Organic Search,3047.75
CUST-00629,Corporate / Bulk,65+,South,Paid Social,6206.65
CUST-00630,Budget Shoppers,36-50,East,Email Marketing,400.25
CUST-00631,Value Seekers,26-35,East,Organic Search,583.07
CUST-00632,Value Seekers,26-35,North,Organic Search,962.49
CUST-00633,Budget Shoppers,26-35,West,Paid Social,580.07
CUST-00634,Value Seekers,26-35,South,Email Marketing,1036.58
CUST-00635,Budget Shoppers,36-50,North,Paid Social,210.61
CUST-00636,Budget Shoppers,26-35,West,Organic Search,216.59
CUST-00637,Corporate / Bulk,36-50,North,Organic Search,4312.94
CUST-00638,Value Seekers,51-65,North,Organic Search,434.6
CUST-00639,Value Seekers,26-35,North,Direct,1221.71
CUST-00640,Budget Shoppers,26-35,South,Email Marketing,322.78
CUST-00641,Budget Shoppers,36-50,East,Organic Search,278.52
CUST-00642,Value Seekers,26-35,North,Email Marketing,458.94
CUST-00643,Budget Shoppers,36-50,East,Direct,238.11
CUST-00644,Value Seekers,18-25,North,Paid Social,1482.08
CUST-00645,Premium / High-End,26-35,North,Referral,1782.02
CUST-00646,Budget Shoppers,36-50,East,Organic Search,333.48
CUST-00647,Corporate / Bulk,26-35,North,Organic Search,4567.18
CUST-00648,Value Seekers,36-50,,Email Marketing,556.98
CUST-00649,Budget Shoppers,36-50,South,Referral,225.53
CUST-00650,Budget Shoppers,36-50,North,Paid Social,277.79
CUST-00651,Value Seekers,26-35,West,Organic Search,1100.48
CUST-00652,Budget Shoppers,26-35,North,Email Marketing,370.69
CUST-00653,Value Seekers,36-50,East,Referral,1731.26
CUST-00654,Value Seekers,26-35,South,Paid Social,438.82
CUST-00655,Premium / High-End,18-25,South,Referral,3879.16
CUST-00656,Corporate / Bulk,18-25,South,Paid Social,7518.31
CUST-00657,Value Seekers,65+,East,Direct,1049.61
CUST-00658,Corporate / Bulk,51-65,North,Paid Social,6439.06
CUST-00659,Value Seekers,36-50,East,Direct,790.46
CUST-00660,Premium / High-End,18-25,North,Organic Search,5382.52
CUST-00661,Budget Shoppers,36-50,North,Paid Social,483.57
CUST-00662,Value Seekers,26-35,East,Email Marketing,617.89
CUST-00663,Budget Shoppers,36-50,East,Organic Search,380.47
CUST-00664,Budget Shoppers,26-35,East,Referral,432.83
CUST-00665,Value Seekers,36-50,South,Referral,848.58
CUST-00666,Value Seekers,36-50,North,Email Marketing,937.42
CUST-00667,Premium / High-End,18-25,North,Paid Social,1274.05
CUST-00668,Value Seekers,26-35,East,Email Marketing,1190.99
CUST-00669,Premium / High-End,36-50,North,Email Marketing,2383.15
CUST-00670,Budget Shoppers,26-35,West,Referral,1220.48
CUST-00671,Premium / High-End,18-25,North,Referral,2608.97
CUST-00672,Budget Shoppers,36-50,West,Organic Search,429.99
CUST-00673,Premium / High-End,18-25,North,Email Marketing,2808.5
CUST-00674,Value Seekers,26-35,North,Paid Social,706.73
CUST-00675,Value Seekers,26-35,East,Organic Search,800.74
CUST-00676,Budget Shoppers,36-50,East,Organic Search,537.23
CUST-00677,Value Seekers,51-65,North,Organic Search,1096.92
CUST-00678,Value Seekers,18-25,South,Direct,838.98
CUST-00679,Premium / High-End,51-65,East,Email Marketing,1599.81
CUST-00680,Value Seekers,26-35,South,Email Marketing,871.02
CUST-00681,Budget Shoppers,26-35,North,Paid Social,235.53
CUST-00682,Corporate / Bulk,36-50,North,Direct,5206.86
CUST-00683,Corporate / Bulk,26-35,North,Organic Search,10052.18
CUST-00684,Premium / High-End,26-35,South,Organic Search,2596.83
CUST-00685,Budget Shoppers,26-35,East,Email Marketing,750.37
CUST-00686,Value Seekers,26-35,East,Email Marketing,1123.59
CUST-00687,Budget Shoppers,36-50,West,Organic Search,252.29
CUST-00688,Budget Shoppers,26-35,South,Paid Social,656.29
CUST-00689,Premium / High-End,65+,West,Organic Search,2410.93
CUST-00690,Value Seekers,36-50,West,Organic Search,375.99
CUST-00691,Value Seekers,26-35,North,Organic Search,628.07
CUST-00692,Corporate / Bulk,18-25,East,Direct,7039.37
CUST-00693,Premium / High-End,36-50,East,Paid Social,1051.45
CUST-00694,Corporate / Bulk,18-25,North,Organic Search,6653.88
CUST-00695,Premium / High-End,36-50,North,Paid Social,2414.98
CUST-00696,Corporate / Bulk,26-35,North,Organic Search,4306.93
CUST-00697,Premium / High-End,36-50,East,Organic Search,2214.62
CUST-00698,Budget Shoppers,26-35,North,Email Marketing,527.21
CUST-00699,Value Seekers,18-25,North,Paid Social,759.26
CUST-00700,Value Seekers,65+,East,Organic Search,641.0
CUST-00701,Budget Shoppers,18-25,North,Organic Search,129.62
CUST-00702,Value Seekers,36-50,West,Organic Search,839.37
CUST-00703,Premium / High-End,18-25,South,Organic Search,1463.38
CUST-00704,Value Seekers,36-50,East,Organic Search,1480.06
CUST-00705,Corporate / Bulk,26-35,North,Paid Social,15146.52
CUST-00706,Premium / High-End,26-35,North,Referral,847.1
CUST-00707,Budget Shoppers,51-65,North,Direct,579.12
CUST-00708,Budget Shoppers,26-35,West,Email Marketing,393.86
CUST-00709,Value Seekers,26-35,East,Referral,673.52
CUST-00710,Budget Shoppers,51-65,North,Paid Social,749.7
CUST-00711,Budget Shoppers,51-65,West,Paid Social,101.74
CUST-00712,Budget Shoppers,18-25,South,Paid Social,347.38
CUST-00713,Premium / High-End,18-25,South,Email Marketing,1485.91
CUST-00714,Budget Shoppers,26-35,North,Organic Search,783.56
CUST-00715,Premium / High-End,36-50,North,Organic Search,2626.42
CUST-00716,Budget Shoppers,26-35,South,Organic Search,361.16
CUST-00717,Budget Shoppers,26-35,North,Referral,116.17
CUST-00718,Value Seekers,36-50,East,Referral,702.93
CUST-00719,Corporate / Bulk,26-35,East,Paid Social,7984.38
CUST-00720,Value Seekers,26-35,West,Paid Social,1026.0
CUST-00721,Budget Shoppers,26-35,South,Referral,207.45
CUST-00722,Premium / High-End,65+,North,Paid Social,1375.71
CUST-00723,Premium / High-End,65+,West,Organic Search,1181.8
CUST-00724,Value Seekers,36-50,North,Direct,612.58
CUST-00725,Budget Shoppers,26-35,West,Referral,145.94
CUST-00726,Premium / High-End,51-65,South,Referral,1695.32
CUST-00727,Budget Shoppers,36-50,East,Email Marketing,253.01
CUST-00728,Corporate / Bulk,36-50,North,Direct,9801.81
CUST-00729,Value Seekers,26-35,East,Direct,1176.87
CUST-00730,Premium / High-End,26-35,,Paid Social,2470.19
CUST-00731,Budget Shoppers,26-35,North,Paid Social,380.47
CUST-00732,Budget Shoppers,26-35,West,Organic Search,1308.85
CUST-00733,Premium / High-End,51-65,West,Paid Social,1013.19
CUST-00734,Budget Shoppers,51-65,East,Email Marketing,300.43
CUST-00735,Premium / High-End,65+,West,Paid Social,1294.11
CUST-00736,Corporate / Bulk,18-25,South,Organic Search,14368.5
CUST-00737,Budget Shoppers,51-65,North,Referral,376.41
CUST-00738,Corporate / Bulk,18-25,East,Direct,8998.28
CUST-00739,Value Seekers,36-50,West,Organic Search,383.07
CUST-00740,Value Seekers,26-35,North,Email Marketing,994.83
CUST-00741,Budget Shoppers,51-65,East,Direct,107.24
CUST-00742,Value Seekers,65+,West,Organic Search,681.99
CUST-00743,Value Seekers,65+,West,Organic Search,460.61
CUST-00744,Value Seekers,18-25,West,Email Marketing,701.9
CUST-00745,Budget Shoppers,18-25,West,Referral,365.78
CUST-00746,Budget Shoppers,36-50,East,Referral,228.89
CUST-00747,Value Seekers,26-35,North,Organic Search,1421.03
CUST-00748,Budget Shoppers,18-25,North,Paid Social,256.67
CUST-00749,Premium / High-End,51-65,West,Paid Social,1844.03
CUST-00750,Value Seekers,18-25,East,Paid Social,975.4
CUST-00751,Premium / High-End,36-50,East,Organic Search,2055.35
CUST-00752,Budget Shoppers,26-35,West,Organic Search,284.15
CUST-00753,Corporate / Bulk,18-25,North,Paid Social,9139.34
CUST-00754,Premium / High-End,51-65,East,Organic Search,1334.66
CUST-00755,Value Seekers,26-35,East,Organic Search,816.48
CUST-00756,Corporate / Bulk,51-65,North,Organic Search,7235.59
CUST-00757,Budget Shoppers,26-35,North,Email Marketing,115.49
CUST-00758,Premium / High-End,26-35,East,Organic Search,935.3
CUST-00759,Budget Shoppers,36-50,North,Referral,227.51
CUST-00760,Budget Shoppers,26-35,South,Organic Search,220.75
CUST-00761,Value Seekers,26-35,East,Organic Search,798.23
CUST-00762,Budget Shoppers,18-25,South,Referral,341.44
CUST-00763,Budget Shoppers,26-35,South,Email Marketing,391.77
CUST-00764,Budget Shoppers,26-35,East,Referral,121.68
CUST-00765,Value Seekers,26-35,South,Paid Social,424.11
CUST-00766,Budget Shoppers,18-25,North,Email Marketing,312.88
CUST-00767,Value Seekers,26-35,North,Paid Social,860.37
CUST-00768,Corporate / Bulk,26-35,East,Referral,10447.21
CUST-00769,Premium / High-End,26-35,South,Referral,2233.14
