transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue,cost,profit,competitor_price,inventory_level
TXN-0000232,2024-01-03,PRD-B01,CUST-00097,South,1,38.0,0.0,38.0,8.5,29.5,42.0,9474
TXN-0000233,2024-01-03,PRD-B01,CUST-00995,West,1,38.0,0.0,38.0,8.5,29.5,42.0,9473
TXN-0000234,2024-01-03,PRD-B01,CUST-01555,East,1,38.0,0.0,38.0,8.5,29.5,42.0,9472
TXN-0000235,01/03/2024,PRD-B01,CUST-02846,West,1,38.0,0.0,38.0,8.5,29.5,42.0,9471
TXN-0000236,2024-01-03,PRD-B01,CUST-01033,West,1,38.0,0.0,38.0,8.5,29.5,42.0,9470
TXN-0000237,2024-01-03,PRD-B01,CUST-00083,West,2,38.0,0.0,76.0,17.0,59.0,42.0,9468
TXN-0000238,2024-01-03,PRD-B01,CUST-02095,East,1,38.0,0.0,38.0,8.5,29.5,42.0,9467
TXN-0000239,2024-01-03,PRD-B01,CUST-01536,North,1,38.0,0.0,38.0,8.5,29.5,42.0,9466
TXN-0000240,2024-01-03,PRD-B02,CUST-00965,North,2,54.0,0.0,108.0,24.0,84.0,58.0,7975
TXN-0000241,2024-01-03,PRD-B02,CUST-01316,South,1,54.0,0.0,54.0,12.0,42.0,58.0,7974
TXN-0000242,2024-01-03,PRD-B02,CUST-01827,East,1,54.0,0.0,54.0,12.0,42.0,58.0,7973
TXN-0000243,2024-01-03,PRD-B03,CUST-01780,South,1,39.99,0.1,35.99,16.5,19.49,37.99,5468
TXN-0000244,2024-01-03,PRD-B03,CUST-03437,West,2,39.99,0.0,79.98,33.0,46.98,37.99,5466
TXN-0000245,2024-01-03,PRD-B03,CUST-02312,South,1,39.99,0.0,39.99,16.5,23.49,37.99,5465
TXN-0000246,2024-01-03,PRD-B03,CUST-03214,South,1,39.99,0.0,39.99,16.5,23.49,37.99,5464
TXN-0000247,2024-01-03,PRD-B03,CUST-00030,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5463
TXN-0000248,2024-01-03,PRD-B03,CUST-02947,North,4,39.99,0.05,151.96,66.0,85.96,37.99,5459
TXN-0000249,2024-01-03,PRD-B03,CUST-00130,North,1,39.99,0.05,37.99,16.5,21.49,37.99,5458
TXN-0000250,2024-01-03,PRD-B04,CUST-02180,North,1,89.99,0.0,89.99,34.0,55.99,84.99,3094
TXN-0000251,01/03/2024,PRD-B04,CUST-02780,South,1,89.99,0.0,89.99,34.0,55.99,84.99,3093
TXN-0000252,2024-01-03,PRD-S01,CUST-02568,North,1,199.99,0.0,199.99,88.0,111.99,189.99,2484
TXN-0000253,2024-01-03,PRD-S01,CUST-00107,North,1,199.99,0.0,199.99,88.0,111.99,189.99,2483
TXN-0000254,2024-01-03,PRD-S01,,North,1,199.99,0.0,199.99,88.0,111.99,189.99,2482
TXN-0000255,2024-01-03,PRD-S01,CUST-03337,West,4,199.99,0.0,799.96,352.0,447.96,189.99,2478
TXN-0000256,2024-01-03,PRD-S01,CUST-02706,West,1,199.99,0.0,199.99,88.0,111.99,189.99,2477
TXN-0000257,2024-01-03,PRD-S01,CUST-02079,East,2,199.99,0.0,399.98,176.0,223.98,189.99,2475
TXN-0000258,2024-01-03,PRD-S01,CUST-00247,East,1,199.99,0.0,199.99,88.0,111.99,189.99,2474
TXN-0000259,2024-01-03,PRD-S02,CUST-01548,East,1,29.99,0.0,29.99,8.5,21.49,32.99,7469
TXN-0000260,2024-01-03,PRD-S02,CUST-01227,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7468
TXN-0000261,2024-01-03,PRD-S02,CUST-00250,South,1,29.99,0.05,28.49,8.5,19.99,32.99,7467
TXN-0000262,2024-01-03,PRD-S02,CUST-00103,South,1,29.99,0.0,29.99,8.5,21.49,32.99,7466
TXN-0000263,2024-01-03,PRD-S02,CUST-01492,South,1,29.99,0.0,29.99,8.5,21.49,32.99,7465
TXN-0000264,2024-01-03,PRD-S02,CUST-02083,East,4,29.99,0.0,119.96,34.0,85.96,32.99,7461
TXN-0000265,2024-01-03,PRD-S02,CUST-03396,East,2,29.99,0.0,59.98,17.0,42.98,32.99,7459
TXN-0000266,2024-01-03,PRD-S02,CUST-00532,West,1,29.99,0.0,29.99,8.5,21.49,32.99,7458
TXN-0000267,2024-01-03,PRD-S02,CUST-00559,East,1,29.99,0.15,25.49,8.5,16.99,32.99,7457
TXN-0000268,2024-01-03,PRD-S02,CUST-01620,West,1,29.99,0.0,29.99,8.5,21.49,32.99,7456
TXN-0000269,2024-01-03,PRD-S02,CUST-01292,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7455
TXN-0000270,2024-01-03,PRD-S02,CUST-03125,North,2,29.99,0.0,59.98,17.0,42.98,32.99,7453
TXN-0000271,2024-01-03,PRD-S02,CUST-00785,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7452
TXN-0000272,2024-01-03,PRD-S02,CUST-00018,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7451
TXN-0000273,2024-01-03,PRD-S03,CUST-02293,South,1,149.99,0.0,149.99,65.0,84.99,139.99,2097
TXN-0000274,2024-01-03,PRD-S03,CUST-01748,East,1,149.99,0.0,149.99,65.0,84.99,139.99,2096
TXN-0000275,2024-01-03,PRD-S04,CUST-00290,North,1,49.99,0.1,44.99,19.0,25.99,47.99,4590
TXN-0000276,2024-01-03,PRD-S04,CUST-00602,North,1,49.99,0.0,49.99,19.0,30.99,47.99,4589
TXN-0000277,2024-01-04,PRD-E01,CUST-00354,East,1,149.99,0.0,149.99,85.0,64.99,144.99,4490
TXN-0000278,2024-01-04,PRD-E01,CUST-00735,West,1,149.99,0.0,149.99,85.0,64.99,144.99,4489
TXN-0000279,2024-01-04,PRD-E01,CUST-00235,West,1,149.99,0.0,149.99,85.0,64.99,144.99,4488
TXN-0000280,2024-01-04,PRD-E01,CUST-00306,East,1,149.99,0.0,149.99,85.0,64.99,144.99,4487
TXN-0000281,2024-01-04,PRD-E02,CUST-00488,West,1,199.99,0.0,199.99,110.0,89.99,194.99,3775
TXN-0000282,2024-01-04,PRD-E02,CUST-01554,East,2,199.99,0.15,339.98,220.0,119.98,194.99,3773
TXN-0000283,2024-01-04,PRD-E02,CUST-01401,South,1,199.99,0.15,169.99,110.0,59.99,194.99,3772
TXN-0000284,2024-01-04,PRD-E02,CUST-01762,West,1,199.99,0.0,199.99,110.0,89.99,194.99,3771
TXN-0000285,01/04/2024,PRD-E02,CUST-03184,East,1,199.99,0.05,189.99,110.0,79.99,194.99,3770
TXN-0000286,2024-01-04,PRD-E02,CUST-00584,East,1,199.99,0.0,199.99,110.0,89.99,194.99,3769
TXN-0000287,2024-01-04,PRD-E03,CUST-01964,East,1,249.99,0.0,249.99,140.0,109.99,239.0,2195
TXN-0000288,2024-01-04,PRD-E03,CUST-00916,West,1,249.99,0.0,249.99,140.0,109.99,239.0,2194
TXN-0000289,2024-01-04,PRD-E03,CUST-00824,West,1,249.99,0.0,249.99,140.0,109.99,239.0,2193
TXN-0000290,2024-01-04,PRD-E03,CUST-02552,East,1,249.99,0.0,249.99,140.0,109.99,239.0,2192
TXN-0000291,2024-01-04,PRD-E04,CUST-02817,North,1,59.99,0.0,59.99,26.0,33.99,54.99,5981
TXN-0000292,2024-01-04,PRD-E04,CUST-00327,East,1,59.99,0.0,59.99,26.0,33.99,54.99,5980
TXN-0000293,2024-01-04,PRD-E04,CUST-00883,South,1,59.99,0.0,59.99,26.0,33.99,54.99,5979
TXN-0000294,01/04/2024,PRD-E04,CUST-01672,North,2,59.99,0.05,113.98,52.0,61.98,54.99,5977
TXN-0000295,2024-01-04,PRD-E04,CUST-00907,North,1,59.99,0.0,59.99,26.0,33.99,54.99,5976
TXN-0000296,2024-01-04,PRD-A01,CUST-02986,West,2,64.99,0.0,129.98,44.0,85.98,62.0,5178
TXN-0000297,2024-01-04,PRD-A01,CUST-00826,North,1,64.99,0.0,64.99,22.0,42.99,62.0,5177
TXN-0000298,2024-01-04,PRD-A01,CUST-01910,North,1,64.99,0.0,64.99,22.0,42.99,62.0,5176
TXN-0000299,2024-01-04,PRD-A01,CUST-01084,West,1,64.99,0.0,64.99,22.0,42.99,62.0,5175
TXN-0000300,2024-01-04,PRD-A01,CUST-00139,East,1,64.99,0.05,61.74,22.0,39.74,62.0,5174
TXN-0000301,2024-01-04,PRD-A01,CUST-00357,South,1,64.99,0.0,64.99,22.0,42.99,62.0,5173
TXN-0000302,2024-01-04,PRD-A01,CUST-02260,West,1,64.99,0.2,51.99,22.0,29.99,62.0,5172
TXN-0000303,2024-01-04,PRD-A01,CUST-01163,East,1,64.99,0.05,61.74,22.0,39.74,62.0,5171
TXN-0000304,2024-01-04,PRD-A01,CUST-03440,West,3,64.99,0.0,194.97,66.0,128.97,62.0,5168
TXN-0000305,2024-01-04,PRD-A01,CUST-02534,East,1,64.99,0.0,64.99,22.0,42.99,62.0,5167
TXN-0000306,2024-01-04,PRD-A02,CUST-03058,West,1,119.99,0.0,119.99,44.0,75.99,114.99,3994
TXN-0000307,2024-01-04,PRD-A02,CUST-02538,North,3,119.99,0.05,341.97,132.0,209.97,114.99,3991
TXN-0000308,2024-01-04,PRD-A02,CUST-01889,West,4,119.99,0.2,383.96,176.0,207.96,114.99,3987
TXN-0000309,2024-01-04,PRD-A03,CUST-01899,South,2,44.99,0.0,89.98,28.0,61.98,47.99,6954
TXN-0000310,2024-01-04,PRD-A03,CUST-01373,East,1,44.99,0.0,44.99,14.0,30.99,47.99,6953
TXN-0000311,2024-01-04,PRD-A03,CUST-00954,North,1,44.99,0.0,44.99,14.0,30.99,47.99,6952
TXN-0000312,2024-01-04,PRD-A03,CUST-01674,West,1,44.99,0.0,44.99,14.0,30.99,47.99,6951
TXN-0000313,2024-01-04,PRD-A03,CUST-01343,North,1,44.99,0.15,38.24,14.0,24.24,47.99,6950
TXN-0000314,2024-01-04,PRD-A03,CUST-03492,East,1,44.99,0.0,44.99,14.0,30.99,47.99,6949
TXN-0000315,2024-01-04,PRD-A04,CUST-02398,East,1,94.99,0.0,94.99,38.0,56.99,98.0,3391
TXN-0000316,2024-01-04,PRD-A04,CUST-01082,East,2,94.99,0.0,189.98,76.0,113.98,98.0,3389
TXN-0000317,01/04/2024,PRD-A04,CUST-00419,East,1,94.99,0.0,94.99,38.0,56.99,98.0,3388
TXN-0000318,2024-01-04,PRD-A04,CUST-01161,East,1,94.99,0.0,94.99,38.0,56.99,98.0,3387
TXN-0000319,2024-01-04,PRD-A04,CUST-00640,South,1,94.99,0.0,94.99,38.0,56.99,98.0,3386
TXN-0000320,2024-01-04,PRD-H01,CUST-02817,North,1,49.99,0.1,44.99,18.0,26.99,54.99,4785
TXN-0000321,2024-01-04,PRD-H01,CUST-01399,South,2,49.99,0.2,79.98,36.0,43.98,54.99,4783
TXN-0000322,2024-01-04,PRD-H01,CUST-01771,West,1,49.99,0.0,49.99,18.0,31.99,54.99,4782
TXN-0000323,2024-01-04,PRD-H01,CUST-02807,East,1,49.99,0.05,47.49,18.0,29.49,54.99,4781
TXN-0000324,2024-01-04,PRD-H01,CUST-02701,North,1,49.99,0.0,49.99,18.0,31.99,54.99,4780
TXN-0000325,2024-01-04,PRD-H01,CUST-02866,South,10,49.99,0.0,499.9,180.0,319.9,54.99,4770
TXN-0000326,2024-01-04,PRD-H01,CUST-00693,East,1,49.99,0.0,49.99,18.0,31.99,54.99,4769
TXN-0000327,2024-01-04,PRD-H01,CUST-00500,East,2,49.99,0.0,99.98,36.0,63.98,54.99,4767
TXN-0000328,2024-01-04,PRD-H02,CUST-03062,East,4,159.99,0.0,639.96,300.0,339.96,149.99,2782
TXN-0000329,2024-01-04,PRD-H02,CUST-01614,North,1,159.99,0.0,159.99,75.0,84.99,149.99,2781
TXN-0000330,2024-01-04,PRD-H02,CUST-00636,West,2,159.99,0.0,319.98,150.0,169.98,149.99,2779
TXN-0000331,2024-01-04,PRD-H03,CUST-00186,West,1,299.99,0.0,299.99,160.0,139.99,284.99,1591
TXN-0000332,2024-01-04,PRD-H04,CUST-01254,West,1,129.99,0.2,103.99,55.0,48.99,124.99,3190
TXN-0000333,2024-01-04,PRD-H04,CUST-00896,West,2,129.99,0.0,259.98,110.0,149.98,124.99,3188
TXN-0000334,2024-01-04,PRD-H04,CUST-00972,East,1,129.99,0.0,129.99,55.0,74.99,124.99,3187
TXN-0000335,2024-01-04,PRD-B01,CUST-02533,West,1,38.0,0.0,38.0,8.5,29.5,42.0,9465
TXN-0000336,2024-01-04,PRD-B01,CUST-00083,West,1,38.0,0.0,38.0,8.5,29.5,42.0,9464
TXN-0000337,2024-01-04,PRD-B01,CUST-01312,North,1,38.0,0.0,38.0,8.5,29.5,42.0,9463
TXN-0000338,2024-01-04,PRD-B01,CUST-01895,South,1,38.0,0.0,38.0,8.5,29.5,42.0,9462
TXN-0000339,2024-01-04,PRD-B01,CUST-01513,East,1,38.0,0.0,38.0,8.5,29.5,42.0,9461
TXN-0000340,2024-01-04,PRD-B01,CUST-03340,South,1,38.0,0.0,38.0,8.5,29.5,42.0,9460
TXN-0000341,2024-01-04,PRD-B02,CUST-00499,West,1,54.0,0.0,54.0,12.0,42.0,58.0,7972
TXN-0000342,2024-01-04,PRD-B02,CUST-02252,West,1,54.0,0.0,54.0,12.0,42.0,58.0,7971
TXN-0000343,2024-01-04,PRD-B02,CUST-02823,East,2,54.0,0.0,108.0,24.0,84.0,58.0,7969
TXN-0000344,2024-01-04,PRD-B02,CUST-01530,North,1,54.0,0.1,48.6,12.0,36.6,58.0,7968
TXN-0000345,2024-01-04,PRD-B02,CUST-01639,South,1,54.0,0.0,54.0,12.0,42.0,58.0,7967
TXN-0000346,2024-01-04,PRD-B02,CUST-01133,North,2,54.0,0.0,108.0,24.0,84.0,58.0,7965
TXN-0000347,2024-01-04,PRD-B02,CUST-03337,West,2,54.0,0.0,108.0,24.0,84.0,58.0,7963
TXN-0000348,2024-01-04,PRD-B02,CUST-01861,North,1,54.0,0.0,54.0,12.0,42.0,58.0,7962
TXN-0000349,01/04/2024,PRD-B02,CUST-00388,East,3,54.0,0.0,162.0,36.0,126.0,58.0,7959
TXN-0000350,2024-01-04,PRD-B02,CUST-00416,North,2,54.0,0.1,97.2,24.0,73.2,58.0,7957
TXN-0000351,2024-01-04,PRD-B02,CUST-00901,North,1,54.0,0.0,54.0,12.0,42.0,58.0,7956
TXN-0000352,2024-01-04,PRD-B02,CUST-01592,East,5,54.0,0.0,270.0,60.0,210.0,58.0,7951
TXN-0000353,2024-01-04,PRD-B02,CUST-00312,West,1,54.0,0.15,45.9,12.0,33.9,58.0,7950
TXN-0000354,2024-01-04,PRD-B03,CUST-02181,East,4,39.99,0.0,159.96,66.0,93.96,37.99,5454
TXN-0000355,2024-01-04,PRD-B03,CUST-03029,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5453
TXN-0000356,2024-01-04,PRD-B03,CUST-03099,West,1,39.99,0.0,39.99,16.5,23.49,37.99,5452
TXN-0000357,2024-01-04,PRD-B03,CUST-02985,East,1,39.99,0.05,37.99,16.5,21.49,37.99,5451
TXN-0000358,2024-01-04,PRD-B03,CUST-03329,North,1,39.99,0.0,39.99,16.5,23.49,37.99,5450
TXN-0000359,2024-01-04,PRD-B03,CUST-00656,South,3,39.99,0.0,119.97,49.5,70.47,37.99,5447
TXN-0000360,2024-01-04,PRD-B03,CUST-01891,South,1,39.99,0.0,39.99,16.5,23.49,37.99,5446
TXN-0000361,2024-01-04,PRD-B04,CUST-01336,South,2,89.99,0.05,170.98,68.0,102.98,84.99,3091
TXN-0000362,2024-01-04,PRD-B04,CUST-00230,East,1,89.99,0.0,89.99,34.0,55.99,84.99,3090
TXN-0000363,2024-01-04,PRD-B04,CUST-00340,East,1,89.99,0.0,89.99,34.0,55.99,84.99,3089
TXN-0000364,2024-01-04,PRD-S01,CUST-02130,North,1,199.99,0.0,199.99,88.0,111.99,189.99,2473
TXN-0000365,2024-01-04,PRD-S01,CUST-03274,West,3,199.99,0.0,599.97,264.0,335.97,189.99,2470
TXN-0000366,2024-01-04,PRD-S01,CUST-02440,South,2,199.99,0.0,399.98,176.0,223.98,189.99,2468
TXN-0000367,2024-01-04,PRD-S01,CUST-00230,East,1,199.99,0.0,199.99,88.0,111.99,189.99,2467
TXN-0000368,2024-01-04,PRD-S01,CUST-02068,South,1,199.99,0.05,189.99,88.0,101.99,189.99,2466
TXN-0000369,2024-01-04,PRD-S02,CUST-01460,West,1,29.99,0.0,29.99,8.5,21.49,32.99,7450
TXN-0000370,2024-01-04,PRD-S02,CUST-00462,West,2,29.99,0.0,59.98,17.0,42.98,32.99,7448
TXN-0000371,2024-01-04,PRD-S02,CUST-01174,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7447
TXN-0000372,2024-01-04,PRD-S02,CUST-01668,East,1,29.99,0.0,29.99,8.5,21.49,32.99,7446
TXN-0000373,2024-01-04,PRD-S02,CUST-01908,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7445
TXN-0000374,2024-01-04,PRD-S02,CUST-02363,West,2,29.99,0.0,59.98,17.0,42.98,32.99,7443
TXN-0000375,2024-01-04,PRD-S02,CUST-01856,East,1,29.99,0.05,28.49,8.5,19.99,32.99,7442
TXN-0000376,2024-01-04,PRD-S02,CUST-03322,West,1,29.99,0.0,29.99,8.5,21.49,32.99,7441
TXN-0000377,2024-01-04,PRD-S02,CUST-00640,South,1,29.99,0.0,29.99,8.5,21.49,32.99,7440
TXN-0000378,2024-01-04,PRD-S02,CUST-00274,North,1,29.99,0.0,29.99,8.5,21.49,32.99,7439
TXN-0000379,2024-01-04,PRD-S03,CUST-03423,East,1,149.99,0.2,119.99,65.0,54.99,139.99,2095
TXN-0000380,2024-01-04,PRD-S04,CUST-00894,East,1,49.99,0.0,49.99,19.0,30.99,47.99,4588
TXN-0000381,2024-01-05,PRD-E01,CUST-00075,North,1,149.99,0.0,149.99,85.0,64.99,144.99,4486
TXN-0000382,2024-01-05,PRD-E01,CUST-00952,South,3,149.99,0.0,449.97,255.0,194.97,144.99,4483
TXN-0000383,2024-01-05,PRD-E01,CUST-02773,South,1,149.99,0.0,149.99,85.0,64.99,144.99,4482
TXN-0000384,2024-01-05,PRD-E01,CUST-03057,West,2,149.99,0.1,269.98,170.0,99.98,144.99,4480
TXN-0000385,2024-01-05,PRD-E02,CUST-01311,South,2,199.99,0.0,399.98,220.0,179.98,194.99,3767
TXN-0000386,2024-01-05,PRD-E02,CUST-02255,West,1,199.99,0.05,189.99,110.0,79.99,194.99,3766
TXN-0000387,2024-01-05,PRD-E02,CUST-02359,South,1,199.99,0.0,199.99,110.0,89.99,194.99,3765
TXN-0000388,2024-01-05,PRD-E02,CUST-02151,North,1,199.99,0.0,199.99,110.0,89.99,194.99,3764
TXN-0000389,2024-01-05,PRD-E02,CUST-00159,North,1,199.99,0.1,179.99,110.0,69.99,194.99,3763
TXN-0000390,2024-01-05,PRD-E03,CUST-00492,East,1,249.99,0.0,249.99,140.0,109.99,239.0,2191
TXN-0000391,2024-01-05,PRD-E04,CUST-02485,North,2,59.99,0.0,119.98,52.0,67.98,54.99,5974
TXN-0000392,2024-01-05,PRD-E04,CUST-02756,North,1,59.99,0.0,59.99,26.0,33.99,54.99,5973
TXN-0000393,2024-01-05,PRD-E04,CUST-03269,North,1,59.99,0.0,59.99,26.0,33.99,54.99,5972
TXN-0000394,2024-01-05,PRD-E04,CUST-03103,West,1,59.99,0.0,59.99,26.0,33.99,54.99,5971
TXN-0000395,2024-01-05,PRD-E04,CUST-01868,North,1,59.99,0.0,59.99,26.0,33.99,54.99,5970
TXN-0000396,2024-01-05,PRD-E04,CUST-00030,East,1,59.99,0.0,59.99,26.0,33.99,54.99,5969
TXN-0000397,2024-01-05,PRD-A01,CUST-00941,North,1,64.99,0.0,64.99,22.0,42.99,62.0,5166
TXN-0000398,2024-01-05,PRD-A01,CUST-00259,North,1,64.99,0.1,58.49,22.0,36.49,62.0,5165
TXN-0000399,2024-01-05,PRD-A01,CUST-03062,East,2,64.99,0.0,129.98,44.0,85.98,62.0,5163
TXN-0000400,2024-01-05,PRD-A01,CUST-01064,East,1,64.99,0.0,64.99,22.0,42.99,62.0,5162
TXN-0000401,2024-01-05,PRD-A01,CUST-00276,North,1,64.99,0.0,64.99,22.0,42.99,62.0,5161
TXN-0000402,2024-01-05,PRD-A01,CUST-02792,East,1,64.99,0.0,64.99,22.0,42.99,62.0,5160
TXN-0000403,2024-01-05,PRD-A01,CUST-02567,East,1,64.99,0.0,64.99,22.0,42.99,62.0,5159
TXN-0000404,2024-01-05,PRD-A01,CUST-00827,South,4,64.99,0.2,207.96,88.0,119.96,62.0,5155
TXN-0000405,2024-01-05,PRD-A01,CUST-01931,West,2,64.99,0.05,123.48,44.0,79.48,62.0,5153
TXN-0000406,2024-01-05,PRD-A01,CUST-02653,North,1,64.99,0.1,58.49,22.0,36.49,62.0,5152
TXN-0000407,2024-01-05,PRD-A02,CUST-00784,East,1,119.99,0.0,119.99,44.0,75.99,114.99,3986
TXN-0000408,2024-01-05,PRD-A03,CUST-01773,East,1,44.99,0.0,44.99,14.0,30.99,47.99,6948
TXN-0000409,2024-01-05,PRD-A03,CUST-01784,North,1,44.99,0.0,44.99,14.0,30.99,47.99,6947
TXN-0000410,2024-01-05,PRD-A03,CUST-01282,East,1,44.99,0.0,44.99,14.0,30.99,47.99,6946
TXN-0000411,2024-01-05,PRD-A03,,East,2,44.99,0.0,89.98,28.0,61.98,47.99,6944
TXN-0000412,2024-01-05,PRD-A03,CUST-01728,West,1,44.99,0.0,44.99,14.0,30.99,47.99,6943
TXN-0000413,2024-01-05,PRD-A03,CUST-01632,West,1,44.99,0.0,44.99,14.0,30.99,47.99,6942
TXN-0000414,2024-01-05,PRD-A04,CUST-00364,West,1,94.99,0.0,94.99,38.0,56.99,98.0,3385
TXN-0000415,2024-01-05,PRD-A04,CUST-02117,West,1,94.99,0.0,94.99,38.0,56.99,98.0,3384
TXN-0000416,2024-01-05,PRD-A04,CUST-02356,North,1,94.99,0.0,94.99,38.0,56.99,98.0,3383
TXN-0000417,2024-01-05,PRD-A04,CUST-00423,South,1,94.99,0.0,94.99,38.0,56.99,98.0,3382
TXN-0000418,01/05/2024,PRD-H01,CUST-02163,West,2,49.99,0.0,99.98,36.0,63.98,54.99,4765
TXN-0000419,2024-01-05,PRD-H01,CUST-02676,North,1,49.99,0.0,49.99,18.0,31.99,54.99,4764
TXN-0000420,2024-01-05,PRD-H01,CUST-00237,North,1,49.99,0.0,49.99,18.0,31.99,54.99,4763
TXN-0000421,2024-01-05,PRD-H01,CUST-02095,East,1,49.99,0.0,49.99,18.0,31.99,54.99,4762
TXN-0000422,2024-01-05,PRD-H01,CUST-02322,East,1,49.99,0.0,49.99,18.0,31.99,54.99,4761
TXN-0000423,2024-01-05,PRD-H02,CUST-01184,West,1,159.99,0.0,159.99,75.0,84.99,149.99,2778
TXN-0000424,2024-01-05,PRD-H02,CUST-02867,North,1,159.99,0.0,159.99,75.0,84.99,149.99,2777
TXN-0000425,2024-01-05,PRD-H02,CUST-00749,West,2,159.99,0.0,319.98,150.0,169.98,149.99,2775
TXN-0000426,2024-01-05,PRD-H02,CUST-02460,South,1,159.99,0.0,159.99,75.0,84.99,149.99,2774
TXN-0000427,2024-01-05,PRD-H02,CUST-01711,North,1,159.99,0.0,159.99,75.0,84.99,149.99,2773
TXN-0000428,2024-01-05,PRD-H03,CUST-02471,South,1,299.99,0.0,299.99,160.0,139.99,284.99,1590
TXN-0000429,2024-01-05,PRD-H04,CUST-00787,South,1,129.99,0.05,123.49,55.0,68.49,124.99,3186
TXN-0000430,01/05/2024,PRD-H04,CUST-00347,South,1,129.99,0.0,129.99,55.0,74.99,124.99,3185
TXN-0000431,2024-01-05,PRD-H04,CUST-00237,North,1,129.99,0.1,116.99,55.0,61.99,124.99,3184
TXN-0000432,2024-01-05,PRD-H04,CUST-02985,East,1,129.99,0.0,129.99,55.0,74.99,124.99,3183
TXN-0000433,2024-01-05,PRD-H04,CUST-02591,West,1,129.99,0.1,116.99,55.0,61.99,124.99,3182
TXN-0000434,2024-01-05,PRD-H04,CUST-03285,East,1,129.99,0.0,129.99,55.0,74.99,124.99,3181
TXN-0000435,2024-01-05,PRD-H04,CUST-03344,West,4,129.99,0.0,519.96,220.0,299.96,124.99,3177
TXN-0000436,2024-01-05,PRD-B01,CUST-02098,South,3,38.0,0.15,96.9,25.5,71.4,42.0,9457
TXN-0000437,2024-01-05,PRD-B01,CUST-03306,North,3,38.0,0.0,114.0,25.5,88.5,42.0,9454
TXN-0000438,2024-01-05,PRD-B01,CUST-01993,West,1,38.0,0.0,38.0,8.5,29.5,42.0,9453
TXN-0000439,2024-01-05,PRD-B01,CUST-01972,South,1,38.0,0.0,38.0,8.5,29.5,42.0,9452
TXN-0000440,2024-01-05,PRD-B02,CUST-00401,North,3,54.0,0.05,153.9,36.0,117.9,58.0,7947
TXN-0000441,2024-01-05,PRD-B02,CUST-03151,North,3,54.0,0.0,162.0,36.0,126.0,58.0,7944
TXN-0000442,2024-01-05,PRD-B02,CUST-03041,North,1,54.0,0.0,54.0,12.0,42.0,58.0,7943
TXN-0000443,2024-01-05,PRD-B02,CUST-01272,South,1,54.0,0.1,48.6,12.0,36.6,58.0,7942
TXN-0000444,2024-01-05,PRD-B02,CUST-01211,East,1,54.0,0.0,54.0,12.0,42.0,58.0,7941
TXN-0000445,2024-01-05,PRD-B02,CUST-01834,East,1,54.0,0.0,54.0,12.0,42.0,58.0,7940
TXN-0000446,2024-01-05,PRD-B02,CUST-01783,North,1,54.0,0.0,54.0,12.0,42.0,58.0,7939
TXN-0000447,2024-01-05,PRD-B03,CUST-00505,North,2,39.99,0.0,79.98,33.0,46.98,37.99,5444
TXN-0000448,2024-01-05,PRD-B03,CUST-03393,North,2,39.99,0.0,79.98,33.0,46.98,37.99,5442
TXN-0000449,2024-01-05,PRD-B03,CUST-01993,West,1,39.99,0.0,39.99,16.5,23.49,37.99,5441
TXN-0000450,2024-01-05,PRD-B03,CUST-00662,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5440
TXN-0000451,2024-01-05,PRD-B03,CUST-01016,East,1,39.99,0.05,37.99,16.5,21.49,37.99,5439
TXN-0000452,2024-01-05,PRD-B03,CUST-03379,South,2,39.99,0.0,79.98,33.0,46.98,37.99,5437
TXN-0000453,2024-01-05,PRD-B03,CUST-02024,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5436
TXN-0000454,2024-01-05,PRD-B03,CUST-02395,South,1,39.99,0.15,33.99,16.5,17.49,37.99,5435
TXN-0000455,2024-01-05,PRD-B03,,South,1,39.99,0.0,39.99,16.5,23.49,37.99,5434
TXN-0000456,2024-01-05,PRD-B03,CUST-01223,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5433
TXN-0000457,2024-01-05,PRD-B03,CUST-02230,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5432
TXN-0000458,2024-01-05,PRD-B03,CUST-00240,East,1,39.99,0.0,39.99,16.5,23.49,37.99,5431
TXN-0000459,2024-01-05,PRD-B03,CUST-01958,North,1,39.99,0.1,35.99,16.5,19.49,37.99,5430
TXN-0000460,2024-01-05,PRD-B04,CUST-00767,North,1,89.99,0.0,89.99,34.0,55.99,84.99,3088
TXN-0000461,2024-01-05,PRD-S01,CUST-03285,East,1,199.99,0.0,199.99,88.0,111.99,189.99,2465
TXN-0000462,2024-01-05,PRD-S01,CUST-03255,East,1,199.99,0.05,189.99,88.0,101.99,189.99,2464
TXN-0000463,2024-01-05,PRD-S01,CUST-01670,East,1,199.99,0.0,199.99,88.0,111.99,189.99,2463
