date,product_id,price,quantity_sold,competitor_price,revenue
2024-01-25,PRD-B04,89.99,5,91.79,431.95
2024-01-25,PRD-S01,207.99,1,170.99,207.99
2024-01-25,PRD-S02,31.19,13,32.99,397.67
2024-01-25,PRD-S03,149.99,0,139.99,0.0
2024-01-25,PRD-S04,49.99,1,47.99,49.99
2024-01-26,PRD-E01,149.99,15,130.49,2099.85
2024-01-26,PRD-E02,207.99,8,185.24,1622.32
2024-01-26,PRD-E03,229.99,2,250.95,459.98
2024-01-26,PRD-E04,55.19,5,52.24,275.95
2024-01-26,PRD-A01,67.59,7,58.9,446.09
2024-01-26,PRD-A02,119.99,25,120.74,2957.75
2024-01-26,PRD-A03,44.99,4,47.99,173.21
2024-01-26,PRD-A04,94.99,3,98.0,284.97
2024-01-26,PRD-H01,49.99,6,57.74,299.94
2024-01-26,PRD-H02,151.99,10,157.49,1512.3
2024-01-26,PRD-H03,284.99,4,299.24,1082.96
2024-01-26,PRD-H04,129.99,2,118.74,259.98
2024-01-26,PRD-B01,36.1,7,37.8,252.7
2024-01-26,PRD-B02,47.52,23,62.64,1035.95
2024-01-26,PRD-B03,36.79,26,36.09,941.82
2024-01-26,PRD-B04,89.99,1,91.79,89.99
2024-01-26,PRD-S01,207.99,2,170.99,415.98
2024-01-26,PRD-S02,31.19,12,32.99,369.6
2024-01-26,PRD-S03,149.99,3,139.99,449.97
2024-01-26,PRD-S04,49.99,6,47.99,299.94
2024-01-27,PRD-E01,149.99,3,130.49,449.97
2024-01-27,PRD-E02,207.99,20,185.24,4045.4
2024-01-27,PRD-E03,229.99,5,250.95,1149.95
2024-01-27,PRD-E04,55.19,8,52.24,419.44
2024-01-27,PRD-A01,67.59,12,58.9,770.52
2024-01-27,PRD-A02,119.99,7,120.74,821.93
2024-01-27,PRD-A03,44.99,11,47.99,492.64
2024-01-27,PRD-A04,94.99,9,98.0,816.91
2024-01-27,PRD-H01,49.99,8,57.74,399.92
2024-01-27,PRD-H02,151.99,3,157.49,455.97
2024-01-27,PRD-H03,284.99,6,299.24,1709.94
2024-01-27,PRD-H04,129.99,3,118.74,389.97
2024-01-27,PRD-B01,36.1,7,37.8,249.1
2024-01-27,PRD-B02,47.52,12,62.64,555.98
2024-01-27,PRD-B03,36.79,35,36.09,1267.41
2024-01-27,PRD-B04,89.99,3,91.79,269.97
2024-01-27,PRD-S01,207.99,19,170.99,3899.81
2024-01-27,PRD-S02,31.19,20,32.99,598.84
2024-01-27,PRD-S03,149.99,13,139.99,1949.87
2024-01-27,PRD-S04,49.99,2,47.99,99.98
2024-01-28,PRD-E01,149.99,7,130.49,1049.93
2024-01-28,PRD-E02,207.99,6,185.24,1237.54
2024-01-28,PRD-E03,229.99,1,250.95,229.99
2024-01-28,PRD-E04,55.19,4,52.24,212.48
2024-01-28,PRD-A01,67.59,5,58.9,334.57
2024-01-28,PRD-A02,119.99,8,120.74,947.92
2024-01-28,PRD-A03,44.99,22,47.99,960.53
2024-01-28,PRD-A04,94.99,5,98.0,474.95
2024-01-28,PRD-H01,49.99,9,57.74,429.91
2024-01-28,PRD-H02,151.99,2,157.49,303.98
2024-01-28,PRD-H03,284.99,0,299.24,0.0
2024-01-28,PRD-H04,129.99,16,118.74,2066.84
2024-01-28,PRD-B01,36.1,15,37.8,539.7
2024-01-28,PRD-B02,47.52,27,62.64,1218.9
2024-01-28,PRD-B03,36.79,21,36.09,768.91
2024-01-28,PRD-B04,89.99,11,91.79,980.89
2024-01-28,PRD-S01,207.99,11,170.99,2277.49
2024-01-28,PRD-S02,31.19,19,32.99,573.89
2024-01-28,PRD-S03,149.99,3,139.99,449.97
2024-01-28,PRD-S04,49.99,4,47.99,194.96
2024-01-29,PRD-E01,149.99,6,130.49,899.94
2024-01-29,PRD-E02,175.99,7,185.24,1187.93
2024-01-29,PRD-E03,229.99,4,250.95,919.96
2024-01-29,PRD-E04,55.19,8,52.24,441.52
2024-01-29,PRD-A01,70.19,4,58.9,280.76
2024-01-29,PRD-A02,119.99,4,120.74,461.96
2024-01-29,PRD-A03,39.59,11,47.99,429.55
2024-01-29,PRD-A04,98.79,3,98.0,286.49
2024-01-29,PRD-H01,49.99,9,57.74,447.41
2024-01-29,PRD-H02,172.79,6,157.49,1036.74
2024-01-29,PRD-H03,263.99,2,299.24,527.98
2024-01-29,PRD-H04,119.59,14,118.74,1632.4
2024-01-29,PRD-B01,38.0,9,37.8,338.2
2024-01-29,PRD-B02,51.3,5,62.64,246.23
2024-01-29,PRD-B03,36.79,9,36.09,320.07
2024-01-29,PRD-B04,82.79,6,91.79,447.06
2024-01-29,PRD-S01,215.99,2,170.99,431.98
2024-01-29,PRD-S02,31.19,26,32.99,804.7
2024-01-29,PRD-S03,149.99,3,139.99,442.47
2024-01-29,PRD-S04,49.99,7,47.99,349.93
2024-01-30,PRD-E01,149.99,5,130.49,749.95
2024-01-30,PRD-E02,175.99,12,185.24,2050.28
2024-01-30,PRD-E03,229.99,6,250.95,1264.94
2024-01-30,PRD-E04,55.19,1,52.24,55.19
2024-01-30,PRD-A01,70.19,15,58.9,1052.85
2024-01-30,PRD-A02,119.99,5,120.74,599.95
2024-01-30,PRD-A03,39.59,13,47.99,514.67
2024-01-30,PRD-A04,98.79,12,98.0,1160.78
2024-01-30,PRD-H01,49.99,4,57.74,194.96
2024-01-30,PRD-H02,172.79,3,157.49,518.37
2024-01-30,PRD-H03,263.99,2,299.24,501.58
2024-01-30,PRD-H04,119.59,10,118.74,1195.9
2024-01-30,PRD-B01,38.0,17,37.8,642.2
2024-01-30,PRD-B02,51.3,16,62.64,815.67
2024-01-30,PRD-B03,36.79,5,36.09,176.59
2024-01-30,PRD-B04,82.79,3,91.79,227.67
2024-01-30,PRD-S01,215.99,12,170.99,2537.88
2024-01-30,PRD-S02,31.19,16,32.99,480.32
2024-01-30,PRD-S03,149.99,2,139.99,284.98
2024-01-30,PRD-S04,49.99,4,47.99,199.96
2024-01-31,PRD-E01,149.99,13,130.49,1874.87
2024-01-31,PRD-E02,175.99,12,185.24,2111.88
2024-01-31,PRD-E03,229.99,2,250.95,459.98
2024-01-31,PRD-E04,55.19,11,52.24,587.77
2024-01-31,PRD-A01,70.19,5,58.9,350.95
2024-01-31,PRD-A02,119.99,3,120.74,347.97
2024-01-31,PRD-A03,39.59,20,47.99,779.92
2024-01-31,PRD-A04,98.79,5,98.0,493.95
2024-01-31,PRD-H01,49.99,10,57.74,492.4
2024-01-31,PRD-H02,172.79,5,157.49,863.95
2024-01-31,PRD-H03,263.99,8,299.24,2111.92
2024-01-31,PRD-H04,119.59,2,118.74,239.18
2024-01-31,PRD-B01,38.0,14,37.8,530.1
2024-01-31,PRD-B02,51.3,18,62.64,918.27
2024-01-31,PRD-B03,36.79,9,36.09,331.11
2024-01-31,PRD-B04,82.79,11,91.79,910.69
2024-01-31,PRD-S01,215.99,6,170.99,1274.34
2024-01-31,PRD-S02,31.19,22,32.99,683.06
2024-01-31,PRD-S03,149.99,9,139.99,1342.41
2024-01-31,PRD-S04,49.99,8,47.99,392.42
2024-02-01,PRD-E01,149.99,5,130.49,727.45
2024-02-01,PRD-E02,175.99,9,185.24,1583.91
2024-02-01,PRD-E03,229.99,6,250.95,1368.44
2024-02-01,PRD-E04,55.19,8,52.24,413.92
2024-02-01,PRD-A01,70.19,9,58.9,617.67
2024-02-01,PRD-A02,119.99,2,120.74,239.98
2024-02-01,PRD-A03,39.59,22,47.99,851.18
2024-02-01,PRD-A04,98.79,3,98.0,296.37
2024-02-01,PRD-H01,49.99,13,57.74,649.87
2024-02-01,PRD-H02,172.79,1,157.49,164.15
2024-02-01,PRD-H03,263.99,9,299.24,2375.91
2024-02-01,PRD-H04,119.59,1,118.74,119.59
2024-02-01,PRD-B01,38.0,13,37.8,478.8
2024-02-01,PRD-B02,51.3,14,62.64,718.2
2024-02-01,PRD-B03,36.79,9,36.09,331.11
2024-02-01,PRD-B04,82.79,5,91.79,409.81
2024-02-01,PRD-S01,215.99,10,170.99,2159.9
2024-02-01,PRD-S02,31.19,14,32.99,435.1
2024-02-01,PRD-S03,149.99,3,139.99,449.97
2024-02-01,PRD-S04,49.99,4,47.99,197.46
2024-02-02,PRD-E01,149.99,1,130.49,142.49
2024-02-02,PRD-E02,175.99,8,185.24,1355.12
2024-02-02,PRD-E03,229.99,3,250.95,689.97
2024-02-02,PRD-E04,55.19,5,52.24,275.95
2024-02-02,PRD-A01,70.19,8,58.9,561.52
2024-02-02,PRD-A02,119.99,1,120.74,119.99
2024-02-02,PRD-A03,39.59,10,47.99,389.96
2024-02-02,PRD-A04,98.79,1,98.0,79.03
2024-02-02,PRD-H01,49.99,8,57.74,394.92
2024-02-02,PRD-H02,172.79,2,157.49,319.66
2024-02-02,PRD-H03,263.99,3,299.24,791.97
2024-02-02,PRD-H04,119.59,6,118.74,657.74
2024-02-02,PRD-B01,38.0,12,37.8,427.5
2024-02-02,PRD-B02,51.3,14,62.64,718.2
2024-02-02,PRD-B03,36.79,11,36.09,404.69
2024-02-02,PRD-B04,82.79,9,91.79,745.11
2024-02-02,PRD-S01,215.99,6,170.99,1295.94
2024-02-02,PRD-S02,31.19,12,32.99,372.72
2024-02-02,PRD-S03,149.99,1,139.99,127.49
2024-02-02,PRD-S04,49.99,5,47.99,249.95
2024-02-03,PRD-E01,149.99,4,130.49,599.96
2024-02-03,PRD-E02,175.99,8,185.24,1407.92
2024-02-03,PRD-E03,229.99,5,250.95,1149.95
2024-02-03,PRD-E04,55.19,4,52.24,220.76
2024-02-03,PRD-A01,70.19,6,58.9,410.61
2024-02-03,PRD-A02,119.99,3,120.74,353.97
2024-02-03,PRD-A03,39.59,20,47.99,791.8
2024-02-03,PRD-A04,98.79,6,98.0,592.74
2024-02-03,PRD-H01,49.99,5,57.74,247.45
2024-02-03,PRD-H02,172.79,6,157.49,1019.46
2024-02-03,PRD-H03,263.99,0,299.24,0.0
2024-02-03,PRD-H04,119.59,3,118.74,346.81
2024-02-03,PRD-B01,38.0,21,37.8,771.4
2024-02-03,PRD-B02,51.3,15,62.64,754.1
2024-02-03,PRD-B03,36.79,20,36.09,730.28
2024-02-03,PRD-B04,82.79,19,91.79,1539.89
2024-02-03,PRD-S01,215.99,6,170.99,1263.54
2024-02-03,PRD-S02,31.19,17,32.99,520.87
2024-02-03,PRD-S03,149.99,1,139.99,149.99
2024-02-03,PRD-S04,49.99,3,47.99,144.97
2024-02-04,PRD-E01,149.99,4,130.49,592.46
2024-02-04,PRD-E02,175.99,8,185.24,1372.72
2024-02-04,PRD-E03,229.99,3,250.95,689.97
2024-02-04,PRD-E04,55.19,11,52.24,596.05
2024-02-04,PRD-A01,70.19,14,58.9,968.62
2024-02-04,PRD-A02,119.99,7,120.74,839.93
2024-02-04,PRD-A03,39.59,20,47.99,779.92
2024-02-04,PRD-A04,98.79,0,98.0,0.0
2024-02-04,PRD-H01,49.99,2,57.74,99.98
2024-02-04,PRD-H02,172.79,1,157.49,172.79
2024-02-04,PRD-H03,263.99,2,299.24,527.98
2024-02-04,PRD-H04,119.59,4,118.74,472.38
2024-02-04,PRD-B01,38.0,12,37.8,446.5
2024-02-04,PRD-B02,51.3,15,62.64,746.37
2024-02-04,PRD-B03,36.79,23,36.09,833.29
2024-02-04,PRD-B04,82.79,4,91.79,314.6
2024-02-04,PRD-S01,215.99,5,170.99,1079.95
2024-02-04,PRD-S02,31.19,23,32.99,717.37
2024-02-04,PRD-S03,149.99,5,139.99,749.95
2024-02-04,PRD-S04,49.99,17,47.99,849.83
2024-02-05,PRD-E01,149.99,3,130.49,449.97
2024-02-05,PRD-E02,175.99,13,185.24,2252.67
2024-02-05,PRD-E03,229.99,6,250.95,1379.94
2024-02-05,PRD-E04,55.19,3,52.24,165.57
2024-02-05,PRD-A01,70.19,7,58.9,477.29
2024-02-05,PRD-A02,119.99,2,120.74,239.98
2024-02-05,PRD-A03,39.59,10,47.99,393.92
2024-02-05,PRD-A04,98.79,10,98.0,973.08
2024-02-05,PRD-H01,49.99,9,57.74,447.41
2024-02-05,PRD-H02,172.79,13,157.49,2246.27
2024-02-05,PRD-H03,263.99,4,299.24,1042.76
2024-02-05,PRD-H04,119.59,11,118.74,1303.53
2024-02-05,PRD-B01,38.0,18,37.8,680.2
2024-02-05,PRD-B02,51.3,4,62.64,194.94
2024-02-05,PRD-B03,36.79,8,36.09,288.8
2024-02-05,PRD-B04,82.79,3,91.79,244.23
2024-02-05,PRD-S01,215.99,4,170.99,820.76
2024-02-05,PRD-S02,31.19,14,32.99,422.62
2024-02-05,PRD-S03,149.99,2,139.99,299.98
2024-02-05,PRD-S04,49.99,0,47.99,0.0
2024-02-06,PRD-E01,149.99,4,130.49,599.96
2024-02-06,PRD-E02,175.99,11,185.24,1918.29
2024-02-06,PRD-E03,229.99,3,250.95,689.97
2024-02-06,PRD-E04,55.19,12,52.24,651.24
2024-02-06,PRD-A01,70.19,11,58.9,765.07
2024-02-06,PRD-A02,119.99,9,120.74,1079.91
2024-02-06,PRD-A03,39.59,15,47.99,578.01
2024-02-06,PRD-A04,98.79,3,98.0,281.55
2024-02-06,PRD-H01,49.99,4,57.74,199.96
2024-02-06,PRD-H02,172.79,3,157.49,518.37
2024-02-06,PRD-H03,263.99,3,299.24,791.97
2024-02-06,PRD-H04,119.59,3,118.74,334.85
2024-02-06,PRD-B01,38.0,7,37.8,266.0
2024-02-06,PRD-B02,51.3,18,62.64,910.55
2024-02-06,PRD-B03,36.79,18,36.09,656.7
2024-02-06,PRD-B04,82.79,3,91.79,231.81
2024-02-06,PRD-S01,215.99,1,170.99,215.99
2024-02-06,PRD-S02,31.19,17,32.99,523.99
2024-02-06,PRD-S03,149.99,3,139.99,419.97
2024-02-06,PRD-S04,49.99,5,47.99,247.45
2024-02-07,PRD-E01,149.99,7,130.49,1034.93
2024-02-07,PRD-E02,175.99,2,185.24,351.98
2024-02-07,PRD-E03,229.99,5,250.95,1149.95
2024-02-07,PRD-E04,55.19,5,52.24,275.95
2024-02-07,PRD-A01,70.19,7,58.9,491.33
2024-02-07,PRD-A02,119.99,4,120.74,479.96
2024-02-07,PRD-A03,39.59,4,47.99,156.38
2024-02-07,PRD-A04,98.79,2,98.0,197.58
2024-02-07,PRD-H01,49.99,15,57.74,744.85
2024-02-07,PRD-H02,172.79,4,157.49,691.16
2024-02-07,PRD-H03,263.99,1,299.24,263.99
2024-02-07,PRD-H04,119.59,5,118.74,597.95
2024-02-07,PRD-B01,38.0,10,37.8,374.3
2024-02-07,PRD-B02,51.3,13,62.64,666.9
2024-02-07,PRD-B03,36.79,10,36.09,356.86
2024-02-07,PRD-B04,82.79,5,91.79,397.39
2024-02-07,PRD-S01,215.99,8,170.99,1727.92
2024-02-07,PRD-S02,31.19,13,32.99,391.43
2024-02-07,PRD-S03,149.99,5,139.99,734.95
2024-02-07,PRD-S04,49.99,0,47.99,0.0
2024-02-08,PRD-E01,149.99,1,130.49,119.99
2024-02-08,PRD-E02,175.99,13,185.24,2235.07
2024-02-08,PRD-E03,229.99,2,250.95,413.98
2024-02-08,PRD-E04,55.19,13,52.24,717.47
2024-02-08,PRD-A01,70.19,8,58.9,561.52
2024-02-08,PRD-A02,119.99,16,120.74,1907.84
2024-02-08,PRD-A03,39.59,5,47.99,197.95
2024-02-08,PRD-A04,98.79,3,98.0,296.37
2024-02-08,PRD-H01,49.99,7,57.74,342.43
2024-02-08,PRD-H02,172.79,2,157.49,345.58
2024-02-08,PRD-H03,263.99,1,299.24,263.99
2024-02-08,PRD-H04,119.59,6,118.74,711.56
2024-02-08,PRD-B01,38.0,20,37.8,760.0
2024-02-08,PRD-B02,51.3,4,62.64,189.8
2024-02-08,PRD-B03,36.79,13,36.09,467.23
2024-02-08,PRD-B04,82.79,6,91.79,430.5
2024-02-08,PRD-S01,215.99,3,170.99,647.97
2024-02-08,PRD-S02,31.19,8,32.99,249.52
2024-02-08,PRD-S03,149.99,4,139.99,554.96
2024-02-08,PRD-S04,49.99,7,47.99,334.93
2024-02-09,PRD-E01,149.99,2,130.49,299.98
2024-02-09,PRD-E02,175.99,3,185.24,527.97
2024-02-09,PRD-E03,229.99,3,250.95,655.47
2024-02-09,PRD-E04,55.19,5,52.24,275.95
2024-02-09,PRD-A01,70.19,2,58.9,133.36
2024-02-09,PRD-A02,119.99,4,120.74,467.96
2024-02-09,PRD-A03,39.59,10,47.99,391.94
2024-02-09,PRD-A04,98.79,0,98.0,0.0
2024-02-09,PRD-H01,49.99,5,57.74,247.45
2024-02-09,PRD-H02,172.79,3,157.49,518.37
2024-02-09,PRD-H03,263.99,3,299.24,752.37
2024-02-09,PRD-H04,119.59,1,118.74,119.59
2024-02-09,PRD-B01,38.0,9,37.8,326.8
2024-02-09,PRD-B02,51.3,14,62.64,710.49
2024-02-09,PRD-B03,36.79,9,36.09,331.11
2024-02-09,PRD-B04,82.79,3,91.79,240.09
2024-02-09,PRD-S01,215.99,4,170.99,863.96
2024-02-09,PRD-S02,31.19,24,32.99,737.64
2024-02-09,PRD-S03,149.99,5,139.99,749.95
2024-02-09,PRD-S04,49.99,5,47.99,249.95
2024-02-10,PRD-E01,149.99,5,130.49,749.95
2024-02-10,PRD-E02,175.99,11,185.24,1891.89
2024-02-10,PRD-E03,229.99,13,250.95,2736.87
2024-02-10,PRD-E04,55.19,6,52.24,328.38
2024-02-10,PRD-A01,70.19,12,58.9,842.28
2024-02-10,PRD-A02,119.99,9,120.74,1079.91
2024-02-10,PRD-A03,39.59,8,47.99,316.72
2024-02-10,PRD-A04,98.79,2,98.0,182.76
2024-02-10,PRD-H01,49.99,5,57.74,244.95
2024-02-10,PRD-H02,172.79,9,157.49,1503.27
2024-02-10,PRD-H03,263.99,1,299.24,263.99
2024-02-10,PRD-H04,119.59,7,118.74,837.13
2024-02-10,PRD-B01,38.0,13,37.8,482.6
2024-02-10,PRD-B02,51.3,12,62.64,613.03
2024-02-10,PRD-B03,36.79,16,36.09,588.64
2024-02-10,PRD-B04,82.79,1,91.79,82.79
2024-02-10,PRD-S01,215.99,4,170.99,863.96
2024-02-10,PRD-S02,31.19,33,32.99,1013.67
2024-02-10,PRD-S03,149.99,0,139.99,0.0
2024-02-10,PRD-S04,49.99,10,47.99,494.9
2024-02-11,PRD-E01,149.99,3,130.49,404.97
2024-02-11,PRD-E02,175.99,8,185.24,1355.12
2024-02-11,PRD-E03,229.99,3,250.95,689.97
2024-02-11,PRD-E04,55.19,3,52.24,165.57
2024-02-11,PRD-A01,70.19,7,58.9,491.33
2024-02-11,PRD-A02,119.99,4,120.74,443.96
2024-02-11,PRD-A03,39.59,30,47.99,1169.88
2024-02-11,PRD-A04,98.79,10,98.0,973.08
2024-02-11,PRD-H01,49.99,6,57.74,297.44
2024-02-11,PRD-H02,172.79,3,157.49,518.37
2024-02-11,PRD-H03,263.99,2,299.24,527.98
2024-02-11,PRD-H04,119.59,6,118.74,717.54
2024-02-11,PRD-B01,38.0,21,37.8,782.8
2024-02-11,PRD-B02,51.3,11,62.64,564.3
2024-02-11,PRD-B03,36.79,12,36.09,434.12
2024-02-11,PRD-B04,82.79,3,91.79,248.37
2024-02-11,PRD-S01,215.99,2,170.99,431.98
2024-02-11,PRD-S02,31.19,21,32.99,631.59
2024-02-11,PRD-S03,149.99,2,139.99,299.98
2024-02-11,PRD-S04,49.99,2,47.99,99.98
2024-02-12,PRD-E01,161.99,2,152.24,323.98
2024-02-12,PRD-E02,199.99,14,204.74,2739.86
2024-02-12,PRD-E03,259.99,11,258.12,2716.89
2024-02-12,PRD-E04,55.19,0,54.99,0.0
2024-02-12,PRD-A01,59.79,20,62.0,1171.88
2024-02-12,PRD-A02,124.79,6,124.19,730.02
2024-02-12,PRD-A03,46.79,9,45.59,414.09
2024-02-12,PRD-A04,90.24,8,93.1,708.39
2024-02-12,PRD-H01,53.99,3,52.24,161.97
2024-02-12,PRD-H02,166.39,4,157.49,665.56
2024-02-12,PRD-H03,311.99,3,256.49,873.57
2024-02-12,PRD-H04,129.99,8,134.99,1039.92
2024-02-12,PRD-B01,41.04,14,42.0,570.46
2024-02-12,PRD-B02,54.0,10,55.1,540.0
2024-02-12,PRD-B03,39.99,11,36.09,427.89
2024-02-12,PRD-B04,79.19,10,84.99,783.98
2024-02-12,PRD-S01,215.99,3,170.99,647.97
2024-02-12,PRD-S02,29.99,9,29.69,269.91
2024-02-12,PRD-S03,155.99,5,132.99,764.35
2024-02-12,PRD-S04,45.99,4,51.83,183.96
2024-02-13,PRD-E01,161.99,5,152.24,809.95
2024-02-13,PRD-E02,199.99,6,204.74,1149.94
2024-02-13,PRD-E03,259.99,0,258.12,0.0
2024-02-13,PRD-E04,55.19,3,54.99,165.57
2024-02-13,PRD-A01,59.79,20,62.0,1189.82
2024-02-13,PRD-A02,124.79,3,124.19,374.37
2024-02-13,PRD-A03,46.79,17,45.59,788.41
2024-02-13,PRD-A04,90.24,2,93.1,180.48
2024-02-13,PRD-H01,53.99,2,52.24,107.98
2024-02-13,PRD-H02,166.39,7,157.49,1164.73
2024-02-13,PRD-H03,311.99,0,256.49,0.0
2024-02-13,PRD-H04,129.99,11,134.99,1410.39
2024-02-13,PRD-B01,41.04,4,42.0,160.06
2024-02-13,PRD-B02,54.0,7,55.1,369.9
2024-02-13,PRD-B03,39.99,9,36.09,355.91
2024-02-13,PRD-B04,79.19,1,84.99,75.23
2024-02-13,PRD-S01,215.99,0,170.99,0.0
2024-02-13,PRD-S02,29.99,8,29.69,239.92
2024-02-13,PRD-S03,155.99,3,132.99,467.97
2024-02-13,PRD-S04,45.99,5,51.83,229.95
2024-02-14,PRD-E01,161.99,2,152.24,299.68
2024-02-14,PRD-E02,199.99,10,204.74,1999.9
2024-02-14,PRD-E03,259.99,1,258.12,246.99
2024-02-14,PRD-E04,55.19,0,54.99,0.0
2024-02-14,PRD-A01,59.79,11,62.0,657.69
2024-02-14,PRD-A02,124.79,6,124.19,711.3
2024-02-14,PRD-A03,46.79,11,45.59,514.69
2024-02-14,PRD-A04,90.24,3,93.1,270.72
2024-02-14,PRD-H01,53.99,3,52.24,161.97
2024-02-14,PRD-H02,166.39,2,157.49,324.46
2024-02-14,PRD-H03,311.99,1,256.49,311.99
2024-02-14,PRD-H04,129.99,6,134.99,773.44
2024-02-14,PRD-B01,41.04,4,42.0,164.16
2024-02-14,PRD-B02,54.0,8,55.1,415.8
2024-02-14,PRD-B03,39.99,17,36.09,677.83
2024-02-14,PRD-B04,79.19,3,84.99,233.61
2024-02-14,PRD-S01,215.99,2,170.99,410.38
2024-02-14,PRD-S02,29.99,20,29.69,595.3
2024-02-14,PRD-S03,155.99,1,132.99,155.99
2024-02-14,PRD-S04,45.99,6,51.83,275.94
2024-02-15,PRD-E01,161.99,13,152.24,2105.87
2024-02-15,PRD-E02,199.99,3,204.74,599.97
2024-02-15,PRD-E03,259.99,4,258.12,1000.96
2024-02-15,PRD-E04,55.19,7,54.99,369.77
2024-02-15,PRD-A01,59.79,14,62.0,810.15
2024-02-15,PRD-A02,124.79,1,124.19,124.79
2024-02-15,PRD-A03,46.79,13,45.59,608.27
2024-02-15,PRD-A04,90.24,1,93.1,90.24
2024-02-15,PRD-H01,53.99,2,52.24,99.88
2024-02-15,PRD-H02,166.39,1,157.49,166.39
2024-02-15,PRD-H03,311.99,4,256.49,1216.76
2024-02-15,PRD-H04,129.99,1,134.99,129.99
2024-02-15,PRD-B01,41.04,17,42.0,693.58
2024-02-15,PRD-B02,54.0,5,55.1,270.0
2024-02-15,PRD-B03,39.99,9,36.09,359.91
2024-02-15,PRD-B04,79.19,10,84.99,787.94
2024-02-15,PRD-S01,215.99,7,170.99,1479.53
2024-02-15,PRD-S02,29.99,12,29.69,346.38
2024-02-15,PRD-S03,155.99,1,132.99,155.99
2024-02-15,PRD-S04,45.99,4,51.83,179.36
2024-02-16,PRD-E01,161.99,0,152.24,0.0
2024-02-16,PRD-E02,199.99,1,204.74,199.99
2024-02-16,PRD-E03,259.99,3,258.12,779.97
2024-02-16,PRD-E04,55.19,6,54.99,325.62
2024-02-16,PRD-A01,59.79,7,62.0,418.53
2024-02-16,PRD-A02,124.79,6,124.19,748.74
2024-02-16,PRD-A03,46.79,14,45.59,605.92
2024-02-16,PRD-A04,90.24,6,93.1,541.44
2024-02-16,PRD-H01,53.99,6,52.24,323.94
2024-02-16,PRD-H02,166.39,1,157.49,166.39
2024-02-16,PRD-H03,311.99,1,256.49,280.79
2024-02-16,PRD-H04,129.99,5,134.99,649.95
2024-02-16,PRD-B01,41.04,11,42.0,451.44
2024-02-16,PRD-B02,54.0,19,55.1,1015.2
2024-02-16,PRD-B03,39.99,18,36.09,685.82
2024-02-16,PRD-B04,79.19,11,84.99,871.09
2024-02-16,PRD-S01,215.99,8,170.99,1717.12
2024-02-16,PRD-S02,29.99,14,29.69,415.36
2024-02-16,PRD-S03,155.99,4,132.99,592.76
2024-02-16,PRD-S04,45.99,5,51.83,229.95
2024-02-17,PRD-E01,161.99,3,152.24,485.97
2024-02-17,PRD-E02,199.99,4,204.74,799.96
2024-02-17,PRD-E03,259.99,3,258.12,766.97
2024-02-17,PRD-E04,55.19,4,54.99,220.76
2024-02-17,PRD-A01,59.79,14,62.0,837.06
2024-02-17,PRD-A02,124.79,4,124.19,499.16
2024-02-17,PRD-A03,46.79,9,45.59,414.09
2024-02-17,PRD-A04,90.24,4,93.1,360.96
2024-02-17,PRD-H01,53.99,4,52.24,215.96
2024-02-17,PRD-H02,166.39,9,157.49,1497.51
2024-02-17,PRD-H03,311.99,1,256.49,311.99
2024-02-17,PRD-H04,129.99,3,134.99,389.97
2024-02-17,PRD-B01,41.04,7,42.0,287.28
2024-02-17,PRD-B02,54.0,8,55.1,432.0
2024-02-17,PRD-B03,39.99,19,36.09,753.81
2024-02-17,PRD-B04,79.19,8,84.99,601.84
2024-02-17,PRD-S01,215.99,0,170.99,0.0
2024-02-17,PRD-S02,29.99,22,29.69,659.78
2024-02-17,PRD-S03,155.99,3,132.99,467.97
2024-02-17,PRD-S04,45.99,3,51.83,135.67
2024-02-18,PRD-E01,161.99,8,152.24,1255.42
2024-02-18,PRD-E02,199.99,4,204.74,799.96
2024-02-18,PRD-E03,259.99,1,258.12,220.99
2024-02-18,PRD-E04,55.19,7,54.99,386.33
2024-02-18,PRD-A01,59.79,15,62.0,875.92
2024-02-18,PRD-A02,124.79,3,124.19,374.37
2024-02-18,PRD-A03,46.79,13,45.59,594.23
2024-02-18,PRD-A04,90.24,2,93.1,175.97
2024-02-18,PRD-H01,53.99,3,52.24,161.97
2024-02-18,PRD-H02,166.39,0,157.49,0.0
2024-02-18,PRD-H03,311.99,0,256.49,0.0
2024-02-18,PRD-H04,129.99,4,134.99,519.96
2024-02-18,PRD-B01,41.04,11,42.0,443.24
2024-02-18,PRD-B02,54.0,7,55.1,375.3
2024-02-18,PRD-B03,39.99,11,36.09,433.89
2024-02-18,PRD-B04,79.19,4,84.99,308.84
2024-02-18,PRD-S01,215.99,2,170.99,431.98
2024-02-18,PRD-S02,29.99,9,29.69,262.41
2024-02-18,PRD-S03,155.99,3,132.99,467.97
2024-02-18,PRD-S04,45.99,7,51.83,321.93
2024-02-19,PRD-E01,161.99,0,152.24,0.0
2024-02-19,PRD-E02,199.99,13,204.74,2569.87
2024-02-19,PRD-E03,259.99,4,258.12,1039.96
2024-02-19,PRD-E04,55.19,7,54.99,380.81
2024-02-19,PRD-A01,59.79,8,62.0,478.32
2024-02-19,PRD-A02,124.79,8,124.19,979.6
2024-02-19,PRD-A03,46.79,16,45.59,736.94
2024-02-19,PRD-A04,90.24,3,93.1,270.72
2024-02-19,PRD-H01,53.99,7,52.24,372.53
2024-02-19,PRD-H02,166.39,6,157.49,981.7
2024-02-19,PRD-H03,311.99,6,256.49,1871.94
